id,customer_id,merchant_id,device_id,amount,currency,channel,status,txn_lat,txn_lon,txn_city,txn_country,ip_address,created_at,fraud_label,fraud_type
txn_0039717,cust_001195,merch_00750,,3485.88,INR,card,success,23.07171137400061,72.56724731281507,Ahmedabad,IN,12.28.57.254,2026-05-18 11:16:25.182437,0,none
txn_0019482,cust_002539,merch_00491,,210.43,INR,card,success,23.294045292654477,77.49146475476847,Bhopal,IN,15.181.136.7,2026-03-24 18:37:53.182437,0,none
txn_0010990,cust_005024,merch_00721,,1778.42,INR,card,success,22.55825495111753,88.36270099013889,Kolkata,IN,32.105.35.59,2026-07-03 20:09:26.182437,0,none
txn_0088023,cust_005443,merch_00622,dev_004074,684.69,INR,upi,success,9.908364195574743,76.26693238155116,Kochi,IN,186.188.120.158,2026-04-05 12:42:57.182437,0,none
txn_0049255,cust_006684,merch_00992,,4852.8,INR,upi,success,26.889204767492078,75.77405467750353,Jaipur,IN,70.238.32.185,2026-07-20 05:58:39.182437,0,none
txn_0099774,cust_006418,merch_00268,,22.09,INR,card,failed,26.1445,91.7362,Guwahati,IN,129.248.133.37,2026-07-14 00:45:39.182437,1,card_testing
txn_0003251,cust_004882,merch_00998,,639.62,INR,card,success,26.88387878765859,75.73943806036509,Jaipur,IN,9.240.68.74,2026-04-28 12:12:42.182437,0,none
txn_0022780,cust_000111,merch_00750,dev_004516,3848.94,INR,wallet,success,11.673949733782289,92.75252679230734,Port Blair,IN,105.16.216.184,2026-06-30 08:39:38.182437,0,none
txn_0002741,cust_000532,merch_00861,,991.83,INR,wallet,success,26.138039970903726,91.79973352578872,Guwahati,IN,63.138.104.31,2026-07-16 18:09:35.182437,0,none
txn_0015872,cust_000122,merch_00571,,224.75,INR,wallet,success,13.078226022678813,80.30282218184965,Chennai,IN,205.210.23.177,2026-08-10 16:15:25.182437,0,none
txn_0069656,cust_007179,merch_00753,dev_001580,1657.26,INR,netbanking,success,11.651113345511803,92.72945052274649,Port Blair,IN,136.132.140.135,2026-04-12 03:14:32.182437,0,none
txn_0031998,cust_004698,merch_00920,dev_001180,5517.77,INR,upi,success,22.989421638099294,72.5737460344196,Ahmedabad,IN,208.64.98.189,2026-04-13 05:28:32.182437,0,none
txn_0019161,cust_001617,merch_00281,dev_004854,1745.63,INR,upi,success,26.2049525472901,91.77368549680068,Guwahati,IN,156.38.74.227,2026-06-12 22:13:16.182437,0,none
txn_0059856,cust_003384,merch_00221,,1757.66,INR,card,success,19.082733920151167,72.89320900990445,Mumbai,IN,193.22.12.1,2026-08-18 23:39:12.182437,0,none
txn_0005953,cust_003294,merch_00193,,1089.22,INR,wallet,success,19.110261679638445,72.87161763907402,Mumbai,IN,67.208.85.236,2026-07-11 23:58:38.182437,0,none
txn_0097597,cust_001992,merch_00030,dev_002803,5138.59,INR,card,success,26.9124,75.7873,Jaipur,IN,40.26.43.14,2026-04-29 19:23:05.182437,1,velocity_attack
txn_0015824,cust_003336,merch_00851,dev_003862,1984.95,INR,netbanking,success,28.733706707724632,77.13965143236524,Delhi,IN,88.190.132.12,2026-08-09 20:46:06.182437,0,none
txn_0015403,cust_002566,merch_00059,dev_002233,1136.31,INR,upi,success,30.728040486963945,76.79335184353293,Chandigarh,IN,167.96.105.79,2026-04-16 11:29:27.182437,0,none
txn_0071706,cust_009159,merch_00422,,4189.43,INR,upi,success,11.6267147332601,92.73906376856476,Port Blair,IN,112.207.217.81,2026-03-17 07:19:34.182437,0,none
txn_0004402,cust_009571,merch_00456,dev_004631,1600.66,INR,card,success,18.529687969191805,73.87321119530324,Pune,IN,100.11.51.191,2026-03-10 01:13:50.182437,0,none
txn_0096404,cust_009880,merch_00222,dev_002434,7941.28,INR,card,success,23.2599,77.4126,Bhopal,IN,133.214.143.137,2026-07-16 07:05:40.182437,1,velocity_attack
txn_0043332,cust_006479,merch_00396,dev_001266,1257.78,INR,card,success,19.12499373841997,72.9205402422422,Mumbai,IN,43.48.1.129,2026-03-28 06:26:14.182437,0,none
txn_0072479,cust_001630,merch_00215,,958.75,INR,upi,success,11.63759367073088,92.74184972082543,Port Blair,IN,78.48.218.117,2026-07-13 11:07:38.182437,0,none
txn_0063361,cust_009252,merch_00667,,3855.96,INR,card,success,12.975579115933488,77.56391029089974,Bengaluru,IN,172.42.191.98,2026-07-24 17:22:36.182437,0,none
txn_0036004,cust_009740,merch_00578,dev_004198,225.15,INR,upi,success,26.17312453600272,91.80634629517921,Guwahati,IN,144.203.71.156,2026-06-18 07:09:04.182437,0,none
txn_0081224,cust_009541,merch_00160,,3299.42,INR,netbanking,success,9.930600866432883,76.25795559138022,Kochi,IN,15.16.3.74,2026-07-27 12:46:23.182437,0,none
txn_0028109,cust_006204,merch_00008,dev_004319,1004.24,INR,wallet,success,26.167688448684018,91.74063763019373,Guwahati,IN,51.161.101.54,2026-03-02 17:03:33.182437,0,none
txn_0037777,cust_005312,merch_00040,,626.04,INR,upi,success,23.251112384025237,77.42419963445298,Bhopal,IN,17.107.103.127,2026-07-14 17:52:49.182437,0,none
txn_0074477,cust_002818,merch_00474,,1642.76,INR,card,success,30.748813191828418,76.80901692149273,Chandigarh,IN,181.192.122.122,2026-05-27 18:46:14.182437,0,none
txn_0063126,cust_006270,merch_00615,dev_002606,87.81,INR,netbanking,success,9.957117887432322,76.28079803401317,Kochi,IN,108.196.182.45,2026-08-06 08:19:14.182437,0,none
txn_0020940,cust_006022,merch_00179,,810.77,INR,wallet,success,13.12100289376736,80.2300187550417,Chennai,IN,146.180.36.200,2026-05-22 05:20:25.182437,0,none
txn_0047364,cust_008541,merch_00749,,1147.39,INR,netbanking,success,9.911666675653326,76.24630602064364,Kochi,IN,144.18.190.67,2026-03-02 07:41:37.182437,0,none
txn_0078688,cust_004198,merch_00188,dev_004610,964.86,INR,upi,success,22.581758370735695,88.42997909218701,Kolkata,IN,16.78.220.122,2026-07-19 09:37:40.182437,0,none
txn_0006877,cust_003870,merch_00002,,1023.84,INR,netbanking,success,18.483381946576422,73.8482939100213,Pune,IN,102.65.166.83,2026-04-11 03:04:42.182437,0,none
txn_0099797,cust_009001,merch_00086,,39.44,INR,card,failed,13.0827,80.2707,Chennai,IN,201.38.156.228,2026-03-07 20:14:34.182437,1,card_testing
txn_0046591,cust_001939,merch_00369,dev_003456,2441.83,INR,upi,success,22.590154203054265,88.36346052339356,Kolkata,IN,18.192.15.243,2026-04-11 07:41:37.182437,0,none
txn_0027147,cust_006122,merch_00780,dev_002011,1435.31,INR,upi,success,11.672207953723774,92.66107355928963,Port Blair,IN,160.34.194.131,2026-03-08 04:04:38.182437,0,none
txn_0058371,cust_000509,merch_00334,dev_004320,3681.57,INR,netbanking,success,11.625319666345197,92.74768045677217,Port Blair,IN,106.244.138.181,2026-06-29 15:44:31.182437,0,none
txn_0006478,cust_007266,merch_00715,dev_001785,1414.88,INR,wallet,success,17.36932459628013,78.44493723107918,Hyderabad,IN,2.183.197.45,2026-04-14 18:25:43.182437,0,none
txn_0059008,cust_005072,merch_00850,,1457.12,INR,upi,success,22.622919648321453,88.39366917378968,Kolkata,IN,44.61.187.119,2026-05-11 09:53:54.182437,0,none
txn_0074342,cust_005052,merch_00908,,699.65,INR,wallet,success,30.708909606002884,76.73689656620914,Chandigarh,IN,213.104.120.36,2026-03-03 05:00:30.182437,0,none
txn_0085068,cust_002755,merch_00303,,3131.92,INR,wallet,success,9.891076831385943,76.23027340182487,Kochi,IN,58.234.48.43,2026-03-07 16:48:17.182437,0,none
txn_0008563,cust_002783,merch_00890,dev_001814,438.91,INR,wallet,success,13.072831917041404,80.24553907738422,Chennai,IN,190.90.206.24,2026-03-10 13:37:07.182437,0,none
txn_0033599,cust_009604,merch_00924,,2065.53,INR,upi,success,22.54189759051405,88.39703754785161,Kolkata,IN,105.13.102.38,2026-06-04 11:51:34.182437,0,none
txn_0003242,cust_001328,merch_00731,,450.18,INR,wallet,success,26.904884862978317,75.76463954794956,Jaipur,IN,15.207.129.244,2026-08-04 19:50:50.182437,0,none
txn_0008033,cust_000100,merch_00571,dev_000677,462.77,INR,card,success,26.896019504749617,75.81858406815991,Jaipur,IN,35.60.122.162,2026-08-13 09:21:46.182437,0,none
txn_0066980,cust_009524,merch_00510,,54.97,INR,netbanking,success,18.527617127425348,73.85554223799267,Pune,IN,196.83.26.254,2026-05-02 00:15:48.182437,0,none
txn_0026115,cust_007310,merch_00090,dev_001694,1287.25,INR,upi,success,23.278887624124284,77.43351562177445,Bhopal,IN,160.15.171.117,2026-03-18 00:39:04.182437,0,none
txn_0017164,cust_005606,merch_00826,,1024.33,INR,card,success,28.75348120372042,77.09744008711706,Delhi,IN,85.244.219.26,2026-08-09 04:43:01.182437,0,none
txn_0017091,cust_008838,merch_00788,,499.37,INR,card,success,12.987286285400241,77.596644777703,Bengaluru,IN,58.84.113.5,2026-05-19 15:38:21.182437,0,none
txn_0053697,cust_002345,merch_00510,dev_003968,966.94,INR,wallet,success,19.018406651322902,72.88716597680641,Mumbai,IN,140.75.117.124,2026-04-05 13:30:48.182437,0,none
txn_0083895,cust_005183,merch_00157,,750.45,INR,netbanking,success,19.06438738708981,72.85389085624652,Mumbai,IN,206.126.196.233,2026-05-24 23:48:49.182437,0,none
txn_0036618,cust_006942,merch_00647,,1439.36,INR,netbanking,success,23.004259715907594,72.52040655128819,Ahmedabad,IN,91.237.127.161,2026-07-30 03:02:08.182437,0,none
txn_0089130,cust_005455,merch_00593,dev_000758,1593.41,INR,upi,success,23.2389930305743,77.46928387792973,Bhopal,IN,161.233.87.63,2026-06-02 04:37:14.182437,0,none
txn_0047297,cust_002869,merch_00249,dev_000473,799.73,INR,card,success,22.97224011057995,72.53939589331218,Ahmedabad,IN,181.147.138.95,2026-08-17 21:16:31.182437,0,none
txn_0004916,cust_001247,merch_00789,,1422.68,INR,card,success,19.102214224378752,72.90860337716141,Mumbai,IN,60.93.30.14,2026-07-11 19:07:34.182437,0,none
txn_0067289,cust_006665,merch_00931,dev_001324,6125.9,INR,wallet,success,17.441760200879656,78.51998234382522,Hyderabad,IN,7.21.238.218,2026-05-07 18:08:16.182437,0,none
txn_0063314,cust_006438,merch_00281,,1887.57,INR,netbanking,success,30.748975153354213,76.79400048117608,Chandigarh,IN,113.246.34.252,2026-07-06 23:20:55.182437,0,none
txn_0048325,cust_009341,merch_00482,,1415.8,INR,upi,success,11.628441770454025,92.71158428529706,Port Blair,IN,208.240.21.251,2026-07-28 12:59:27.182437,0,none
txn_0052888,cust_003245,merch_00995,,284.25,INR,upi,success,11.627668609373622,92.69358804486332,Port Blair,IN,123.248.230.206,2026-07-31 23:54:29.182437,0,none
txn_0082333,cust_009515,merch_00396,,464.56,INR,wallet,success,11.610545340915412,92.72297016262296,Port Blair,IN,19.243.99.219,2026-08-02 22:43:09.182437,0,none
txn_0001853,cust_008728,merch_00582,,879.33,INR,upi,success,23.305196273907256,77.4315679828554,Bhopal,IN,104.170.133.90,2026-08-01 14:09:12.182437,0,none
txn_0033023,cust_005051,merch_00857,,244.39,INR,wallet,success,23.017183952213625,72.54952555229445,Ahmedabad,IN,26.245.214.49,2026-05-06 23:40:11.182437,0,none
txn_0030797,cust_003245,merch_00614,,744.66,INR,upi,success,11.60933765880229,92.77007844105592,Port Blair,IN,119.218.66.89,2026-04-02 02:08:54.182437,0,none
txn_0030265,cust_003761,merch_00212,dev_000114,3153.18,INR,wallet,success,12.99580513432826,77.57712574749488,Bengaluru,IN,31.237.142.141,2026-05-17 21:36:50.182437,0,none
txn_0073751,cust_002496,merch_00243,dev_002207,2070.88,INR,netbanking,success,9.936060466945236,76.26028942546716,Kochi,IN,74.31.44.121,2026-08-18 21:01:27.182437,0,none
txn_0021648,cust_004203,merch_00570,,2254.68,INR,wallet,success,23.29671566742599,77.41674521311086,Bhopal,IN,61.178.250.219,2026-07-01 17:15:09.182437,0,none
txn_0046068,cust_004686,merch_00197,dev_004252,476.34,INR,wallet,success,19.066118430016804,72.88925720283414,Mumbai,IN,140.42.120.65,2026-05-02 15:45:54.182437,0,none
txn_0024165,cust_007715,merch_00769,dev_003317,1135.25,INR,netbanking,success,9.96415803543908,76.25578982144019,Kochi,IN,154.236.155.213,2026-07-08 20:09:25.182437,0,none
txn_0098100,cust_003156,merch_00457,,36476.84,INR,card,success,22.5726,88.3639,Kolkata,IN,200.118.42.214,2026-05-22 17:20:40.182437,1,new_device
txn_0078499,cust_000892,merch_00184,,869.1,INR,upi,success,23.059133357466415,72.568293506216,Ahmedabad,IN,211.179.224.140,2026-04-22 05:53:45.182437,0,none
txn_0066578,cust_007291,merch_00366,,1094.76,INR,netbanking,success,23.24581619977201,77.41674065767594,Bhopal,IN,43.137.51.174,2026-05-24 03:32:37.182437,0,none
txn_0083913,cust_003508,merch_00207,dev_000081,521.98,INR,wallet,success,26.100357321225854,91.74873705625276,Guwahati,IN,163.184.89.230,2026-06-25 12:21:20.182437,0,none
txn_0020452,cust_007027,merch_00657,,1471.6,INR,card,success,28.755464474069083,77.08562873961237,Delhi,IN,43.193.189.114,2026-07-19 19:27:24.182437,0,none
txn_0013048,cust_005690,merch_00023,dev_004927,1567.27,INR,upi,success,12.959933549318277,77.57760618678768,Bengaluru,IN,217.185.156.173,2026-03-11 03:52:56.182437,0,none
txn_0059077,cust_008594,merch_00993,dev_003871,227.02,INR,wallet,success,28.68247826103785,77.05632017444593,Delhi,IN,159.247.212.80,2026-03-27 03:10:06.182437,0,none
txn_0093788,cust_009937,merch_00296,,888.17,INR,card,success,19.046472350157284,72.87780089843702,Mumbai,IN,93.139.134.224,2026-03-17 18:02:42.182437,0,none
txn_0018029,cust_004177,merch_00858,,4471.3,INR,card,success,26.178325082107552,91.73290411109063,Guwahati,IN,63.198.105.173,2026-04-25 19:06:17.182437,0,none
txn_0088183,cust_001219,merch_00836,dev_002353,658.72,INR,wallet,success,19.068178232557365,72.89351350607942,Mumbai,IN,145.66.115.232,2026-07-31 23:05:45.182437,0,none
txn_0059948,cust_009279,merch_00774,,2224.43,INR,wallet,success,22.579449603319453,88.42344506610074,Kolkata,IN,183.125.104.242,2026-06-24 14:10:46.182437,0,none
txn_0046078,cust_000808,merch_00591,dev_004790,1565.57,INR,netbanking,success,12.948903654569442,77.56885215651276,Bengaluru,IN,28.147.171.46,2026-08-21 04:16:17.182437,0,none
txn_0050567,cust_002735,merch_00848,,428.06,INR,upi,success,30.726661136475087,76.75672552078277,Chandigarh,IN,110.128.61.192,2026-05-19 11:45:53.182437,0,none
txn_0006881,cust_002294,merch_00616,,168.06,INR,wallet,success,18.425881798658068,73.94052203706023,Pune,IN,178.83.189.113,2026-07-02 23:03:40.182437,0,none
txn_0022379,cust_001185,merch_00610,,4206.72,INR,wallet,success,28.685367547477114,77.09565367176656,Delhi,IN,69.51.79.178,2026-07-12 12:28:25.182437,0,none
txn_0076657,cust_007631,merch_00149,,1273.58,INR,upi,success,30.74070619780753,76.76481898457958,Chandigarh,IN,78.10.42.195,2026-08-12 12:02:05.182437,0,none
txn_0036137,cust_009014,merch_00684,,4823.0,INR,wallet,success,17.374209336118074,78.50438458157298,Hyderabad,IN,150.150.1.25,2026-03-29 22:21:34.182437,0,none
txn_0034683,cust_005829,merch_00954,dev_004709,599.52,INR,wallet,success,28.74613529285345,77.06742229452503,Delhi,IN,212.29.69.1,2026-04-11 08:34:07.182437,0,none
txn_0044004,cust_008367,merch_00777,,371.51,INR,upi,success,26.940509708634803,75.80585681219175,Jaipur,IN,6.193.167.26,2026-07-21 16:06:22.182437,0,none
txn_0013948,cust_002365,merch_00655,dev_002568,598.83,INR,wallet,success,23.04667283721493,72.573074693441,Ahmedabad,IN,212.34.46.68,2026-05-10 03:56:02.182437,0,none
txn_0098419,cust_004030,merch_00932,,13181.82,INR,card,success,11.6234,92.7265,Port Blair,IN,121.97.111.128,2026-04-20 01:51:51.182437,1,impossible_travel
txn_0099964,cust_006305,merch_00201,,87.05,INR,card,failed,26.9124,75.7873,Jaipur,IN,62.221.92.92,2026-04-01 06:57:38.182437,1,card_testing
txn_0017892,cust_000246,merch_00548,dev_004845,819.34,INR,card,success,28.728323626799504,77.13792383798362,Delhi,IN,118.243.202.59,2026-07-23 11:04:20.182437,0,none
txn_0051691,cust_003256,merch_00480,,386.76,INR,card,success,28.70886832449703,77.07336923111845,Delhi,IN,105.78.17.149,2026-06-25 16:10:45.182437,0,none
txn_0029133,cust_005879,merch_00551,dev_001362,2398.18,INR,card,success,26.11256170538964,91.67769094884684,Guwahati,IN,110.247.199.177,2026-08-25 04:27:46.182437,0,none
txn_0050875,cust_002368,merch_00153,,776.89,INR,wallet,success,13.072189455171344,80.21950786281138,Chennai,IN,149.101.61.207,2026-06-04 00:14:38.182437,0,none
txn_0099464,cust_000863,merch_00904,,54.88,INR,card,failed,12.9716,77.5946,Bengaluru,IN,75.134.132.103,2026-05-29 00:34:46.182437,1,card_testing
txn_0071166,cust_009423,merch_00684,dev_002249,3235.68,INR,netbanking,success,26.846812210680913,80.92878384221224,Lucknow,IN,117.140.10.20,2026-03-14 00:41:08.182437,0,none
txn_0006757,cust_001103,merch_00395,,1366.65,INR,wallet,success,30.73180398772772,76.76600748455367,Chandigarh,IN,210.193.73.200,2026-05-16 23:07:29.182437,0,none
txn_0083493,cust_000554,merch_00424,,125.72,INR,card,success,22.508005929515114,88.38237525114315,Kolkata,IN,90.35.99.222,2026-06-19 00:36:11.182437,0,none
txn_0044578,cust_003222,merch_00336,dev_003677,1114.12,INR,card,success,18.464549321932775,73.88970876401493,Pune,IN,174.205.201.212,2026-08-10 11:09:21.182437,0,none
txn_0007294,cust_001444,merch_00085,,1464.47,INR,netbanking,success,12.983431299725222,77.60052111309203,Bengaluru,IN,153.170.22.251,2026-04-27 20:52:02.182437,0,none
txn_0027643,cust_007054,merch_00398,,3626.12,INR,netbanking,success,11.656490978959528,92.74293456166208,Port Blair,IN,106.8.217.24,2026-03-14 12:52:59.182437,0,none
txn_0072244,cust_003937,merch_00242,,2375.1,INR,netbanking,success,13.12673317961452,80.28355891143867,Chennai,IN,140.118.208.100,2026-06-27 23:11:57.182437,0,none
txn_0020596,cust_002264,merch_00343,,671.34,INR,netbanking,success,26.95651007342601,75.78820742396682,Jaipur,IN,211.206.26.245,2026-08-26 07:25:10.182437,0,none
txn_0037178,cust_009991,merch_00661,,1004.68,INR,netbanking,success,23.289329418704167,77.41870447653747,Bhopal,IN,139.199.132.43,2026-04-24 09:40:47.182437,0,none
txn_0020942,cust_002968,merch_00691,dev_000889,1214.85,INR,upi,success,11.539782672059285,92.74125321943102,Port Blair,IN,190.187.48.152,2026-04-04 03:46:24.182437,0,none
txn_0085907,cust_003274,merch_00914,,1216.54,INR,upi,success,26.8952619256415,80.91551440885132,Lucknow,IN,11.109.0.183,2026-03-12 22:39:55.182437,0,none
txn_0074706,cust_006062,merch_00517,dev_004964,480.26,INR,upi,success,13.055261000310052,80.27401056173638,Chennai,IN,41.226.26.159,2026-03-13 22:02:44.182437,0,none
txn_0092864,cust_004037,merch_00747,dev_003826,1514.3,INR,upi,success,11.64951274861362,92.72527528034992,Port Blair,IN,112.194.65.194,2026-05-09 00:12:51.182437,0,none
txn_0012826,cust_004845,merch_00363,,1006.95,INR,card,success,12.941777897668963,77.66544741450484,Bengaluru,IN,182.44.168.15,2026-07-21 12:10:29.182437,0,none
txn_0013721,cust_008785,merch_00394,dev_000387,1489.45,INR,netbanking,success,17.428706368967585,78.51128691023067,Hyderabad,IN,8.163.70.106,2026-04-01 03:21:10.182437,0,none
txn_0095870,cust_003730,merch_00928,dev_004995,2181.16,INR,card,success,26.8467,80.9462,Lucknow,IN,130.114.205.160,2026-07-01 10:46:04.182437,1,velocity_attack
txn_0023538,cust_002229,merch_00623,,1157.13,INR,wallet,success,19.083622132264498,72.86946132232659,Mumbai,IN,24.224.239.7,2026-06-08 09:01:32.182437,0,none
txn_0085555,cust_004322,merch_00899,dev_004973,2419.12,INR,card,success,11.607535414953492,92.67851188969301,Port Blair,IN,84.78.9.172,2026-06-20 18:59:00.182437,0,none
txn_0037398,cust_008243,merch_00742,dev_003051,2290.28,INR,upi,success,30.70406404384748,76.75152321351241,Chandigarh,IN,168.102.100.134,2026-08-12 07:53:10.182437,0,none
txn_0095571,cust_005603,merch_00177,,3526.35,INR,card,success,11.6234,92.7265,Port Blair,IN,127.194.83.168,2026-05-28 06:33:16.182437,1,velocity_attack
txn_0047983,cust_007927,merch_00437,dev_004537,1296.77,INR,upi,success,26.089056318065207,91.70197182116812,Guwahati,IN,108.72.180.202,2026-06-24 14:29:18.182437,0,none
txn_0075316,cust_003650,merch_00641,dev_003638,971.87,INR,card,success,9.938390241197306,76.26117594586796,Kochi,IN,94.251.170.11,2026-05-15 22:57:47.182437,0,none
txn_0063317,cust_009584,merch_00074,,1750.0,INR,upi,success,23.27962907322458,77.41906886466835,Bhopal,IN,186.75.188.8,2026-03-12 11:03:03.182437,0,none
txn_0098981,cust_006580,merch_00350,dev_shared_347af1c6,4506.56,INR,wallet,success,9.9312,76.2673,Kochi,IN,171.191.74.245,2026-03-04 21:36:48.182437,1,shared_ip_device
txn_0020263,cust_006622,merch_00320,dev_001456,953.63,INR,card,success,12.986109823188064,77.59071132055946,Bengaluru,IN,151.191.66.158,2026-03-25 19:11:30.182437,0,none
txn_0049484,cust_009373,merch_00227,dev_003996,1241.04,INR,upi,success,26.893999859429545,75.7431962731829,Jaipur,IN,41.180.131.31,2026-07-16 21:05:48.182437,0,none
txn_0016382,cust_001990,merch_00581,,381.27,INR,wallet,success,26.760796804889328,80.91383595044752,Lucknow,IN,140.30.212.185,2026-07-07 17:18:30.182437,0,none
txn_0040586,cust_004355,merch_00180,,932.48,INR,upi,success,12.954787428666227,77.60525212228838,Bengaluru,IN,216.245.7.133,2026-04-24 05:52:58.182437,0,none
txn_0008492,cust_007950,merch_00265,dev_002708,4411.85,INR,card,success,11.645558312109591,92.71610839714565,Port Blair,IN,121.183.207.205,2026-05-10 13:54:50.182437,0,none
txn_0097306,cust_002941,merch_00191,,1470.97,INR,card,success,30.7333,76.7794,Chandigarh,IN,63.110.164.228,2026-06-04 09:04:39.182437,1,velocity_attack
txn_0058563,cust_009041,merch_00564,dev_001609,1534.92,INR,wallet,success,19.075678265659228,72.88134491502588,Mumbai,IN,94.151.186.107,2026-08-21 16:07:20.182437,0,none
txn_0087358,cust_006518,merch_00386,dev_004398,1040.66,INR,upi,success,13.13779232100355,80.18652469534652,Chennai,IN,3.197.232.152,2026-05-05 03:38:13.182437,0,none
txn_0014361,cust_006281,merch_00707,,7070.5,INR,card,success,26.829055549601637,75.792244815445,Jaipur,IN,208.214.39.144,2026-05-14 14:30:30.182437,0,none
txn_0016200,cust_009936,merch_00356,dev_004188,211.69,INR,card,success,17.396040763862175,78.50415047474633,Hyderabad,IN,162.252.138.132,2026-06-29 05:46:12.182437,0,none
txn_0002225,cust_001342,merch_00706,,1609.36,INR,netbanking,success,28.708716325451665,77.06571209038077,Delhi,IN,177.64.231.226,2026-06-12 21:23:51.182437,0,none
txn_0042552,cust_004552,merch_00630,,377.02,INR,netbanking,success,26.165647921735943,91.75159320029051,Guwahati,IN,43.21.171.246,2026-03-16 07:09:43.182437,0,none
txn_0026473,cust_006103,merch_00302,,116.19,INR,wallet,success,23.057681076499975,72.52317014122562,Ahmedabad,IN,61.192.95.231,2026-05-18 08:22:00.182437,0,none
txn_0008856,cust_002851,merch_00736,dev_003279,473.86,INR,netbanking,success,23.256090993450332,77.40583652837606,Bhopal,IN,174.45.240.104,2026-07-24 16:15:28.182437,0,none
txn_0079018,cust_008180,merch_00956,,812.28,INR,wallet,success,26.966890541421055,75.78310602452324,Jaipur,IN,202.147.103.253,2026-05-31 09:30:47.182437,0,none
txn_0030053,cust_002658,merch_00510,dev_002329,867.19,INR,card,success,26.82901311018521,80.95198143619136,Lucknow,IN,58.100.158.189,2026-08-21 01:44:55.182437,0,none
txn_0059791,cust_000716,merch_00901,dev_001308,746.42,INR,upi,success,26.817190439607238,80.93851421240048,Lucknow,IN,117.156.56.107,2026-05-12 02:58:25.182437,0,none
txn_0054736,cust_006235,merch_00235,dev_004865,847.21,INR,upi,success,13.099927790270286,80.23319012787061,Chennai,IN,192.23.86.179,2026-05-08 17:30:25.182437,0,none
txn_0070420,cust_006656,merch_00087,,5140.8,INR,netbanking,success,23.335657662172753,77.3592809744978,Bhopal,IN,122.164.179.14,2026-05-11 07:21:07.182437,0,none
txn_0069476,cust_007877,merch_00433,,2418.79,INR,wallet,success,26.163532829753223,91.72414995354589,Guwahati,IN,203.144.32.68,2026-04-08 22:14:40.182437,0,none
txn_0020454,cust_005788,merch_00480,,1077.85,INR,netbanking,success,19.090746188524193,72.84647679110655,Mumbai,IN,193.195.247.205,2026-08-16 21:47:59.182437,0,none
txn_0091048,cust_006140,merch_00782,,588.92,INR,wallet,success,26.100700567589765,91.79847395411903,Guwahati,IN,121.221.53.138,2026-03-02 18:47:36.182437,0,none
txn_0074592,cust_008263,merch_00223,,1994.29,INR,netbanking,success,30.739236855359028,76.796503554282,Chandigarh,IN,69.126.110.9,2026-03-24 08:24:54.182437,0,none
txn_0047840,cust_005505,merch_00742,,341.98,INR,netbanking,success,19.05993138346753,72.83626235316312,Mumbai,IN,14.59.201.146,2026-03-03 22:06:23.182437,0,none
txn_0016069,cust_004557,merch_00147,dev_001214,1389.17,INR,upi,success,11.63772361518355,92.673192037094,Port Blair,IN,198.134.113.249,2026-05-05 01:52:33.182437,0,none
txn_0053759,cust_009916,merch_00375,,660.76,INR,netbanking,success,11.652752595105014,92.76418420746042,Port Blair,IN,188.111.12.36,2026-05-05 21:00:05.182437,0,none
txn_0081361,cust_006546,merch_00953,,1191.94,INR,wallet,success,9.862828078923076,76.2624480202403,Kochi,IN,167.130.234.210,2026-03-15 20:50:07.182437,0,none
txn_0093043,cust_007529,merch_00931,,1297.67,INR,netbanking,success,9.902024448859589,76.26122033878582,Kochi,IN,70.106.219.40,2026-08-09 08:08:50.182437,0,none
txn_0002417,cust_003982,merch_00896,,1694.97,INR,netbanking,success,30.734320792994968,76.72818146937341,Chandigarh,IN,123.220.96.34,2026-08-09 19:49:38.182437,0,none
txn_0086253,cust_004004,merch_00178,,885.88,INR,upi,success,26.137287566153102,91.63813100046353,Guwahati,IN,142.156.158.80,2026-08-19 14:47:01.182437,0,none
txn_0021372,cust_008954,merch_00822,,1137.77,INR,netbanking,success,23.302197162123033,77.39174313099213,Bhopal,IN,175.224.7.225,2026-04-24 04:16:27.182437,0,none
txn_0084017,cust_004559,merch_00894,,290.84,INR,wallet,success,22.598513819575945,88.31559765652509,Kolkata,IN,190.189.255.164,2026-04-04 05:06:53.182437,0,none
txn_0014486,cust_008016,merch_00050,,687.42,INR,wallet,success,28.682606278990285,77.10510453182282,Delhi,IN,201.201.140.27,2026-04-18 04:15:49.182437,0,none
txn_0038688,cust_006989,merch_00331,dev_001629,4175.28,INR,card,success,23.000956675993947,72.5961011259602,Ahmedabad,IN,52.36.169.92,2026-08-04 03:46:12.182437,0,none
txn_0014711,cust_000793,merch_00001,dev_002894,749.0,INR,upi,success,26.948518830209856,75.81564706502785,Jaipur,IN,161.180.225.1,2026-03-21 12:12:51.182437,0,none
txn_0089341,cust_003961,merch_00841,dev_000582,2470.34,INR,wallet,success,26.16314287035207,91.71096337921101,Guwahati,IN,63.65.130.237,2026-04-26 00:17:45.182437,0,none
txn_0094586,cust_004377,merch_00422,,12821.11,INR,netbanking,success,25.2048,55.2708,Dubai,XX,168.143.131.51,2026-08-20 01:56:07.182437,1,account_takeover
txn_0096484,cust_003908,merch_00639,dev_001361,1134.23,INR,card,success,28.7041,77.1025,Delhi,IN,29.36.15.111,2026-03-07 22:47:27.182437,1,velocity_attack
