id,customer_id,transaction_id,ip_address,ip_country,city,lat,lon,is_vpn,is_proxy,event_at
ipev_0014382,cust_004191,txn_0014382,143.1.43.48,IN,Bengaluru,12.9716,77.5946,False,False,2026-07-14 10:36:25.182437
ipev_0014383,cust_008276,txn_0014383,53.151.61.251,IN,Bengaluru,12.9716,77.5946,False,False,2026-03-03 18:34:01.182437
ipev_0014384,cust_001059,txn_0014384,118.11.61.43,IN,Ahmedabad,23.0225,72.5714,False,False,2026-04-13 07:41:35.182437
ipev_0014385,cust_000415,txn_0014385,163.110.185.132,IN,Chennai,13.0827,80.2707,False,False,2026-05-17 08:27:47.182437
ipev_0014386,cust_006087,txn_0014386,163.104.158.174,IN,Port Blair,11.6234,92.7265,False,False,2026-05-27 18:58:01.182437
ipev_0014387,cust_004316,txn_0014387,183.159.199.122,IN,Mumbai,19.076,72.8777,False,False,2026-05-16 03:14:37.182437
ipev_0014388,cust_003901,txn_0014388,187.151.81.46,IN,Kochi,9.9312,76.2673,False,False,2026-08-16 19:00:56.182437
ipev_0014389,cust_001342,txn_0014389,158.34.183.250,IN,Delhi,28.7041,77.1025,False,False,2026-04-14 01:26:44.182437
ipev_0014390,cust_002492,txn_0014390,178.241.107.188,IN,Bengaluru,12.9716,77.5946,False,False,2026-04-11 08:16:03.182437
ipev_0014391,cust_004414,txn_0014391,32.102.238.62,IN,Bhopal,23.2599,77.4126,False,False,2026-08-27 14:18:42.182437
ipev_0014392,cust_004611,txn_0014392,128.186.218.157,IN,Jaipur,26.9124,75.7873,False,False,2026-03-17 00:28:03.182437
ipev_0014393,cust_001079,txn_0014393,137.244.29.163,IN,Bengaluru,12.9716,77.5946,False,False,2026-05-11 21:53:34.182437
ipev_0014394,cust_008761,txn_0014394,168.143.41.36,IN,Bhopal,23.2599,77.4126,False,False,2026-05-12 19:01:51.182437
ipev_0014395,cust_004857,txn_0014395,184.174.150.161,IN,Jaipur,26.9124,75.7873,False,False,2026-05-25 14:17:36.182437
ipev_0014396,cust_008500,txn_0014396,182.202.175.122,IN,Lucknow,26.8467,80.9462,False,False,2026-07-15 07:31:52.182437
ipev_0014397,cust_004113,txn_0014397,170.171.140.55,IN,Hyderabad,17.385,78.4867,False,False,2026-03-12 14:17:57.182437
ipev_0014398,cust_002872,txn_0014398,3.187.16.27,IN,Bengaluru,12.9716,77.5946,False,False,2026-03-31 10:36:51.182437
ipev_0014399,cust_009381,txn_0014399,168.96.211.58,IN,Chennai,13.0827,80.2707,False,False,2026-03-24 05:53:17.182437
ipev_0014400,cust_004947,txn_0014400,81.37.87.74,IN,Kolkata,22.5726,88.3639,False,False,2026-05-19 20:28:29.182437
ipev_0014401,cust_008345,txn_0014401,171.248.85.206,IN,Chandigarh,30.7333,76.7794,False,False,2026-04-18 03:52:28.182437
ipev_0014402,cust_008301,txn_0014402,90.32.62.27,IN,Lucknow,26.8467,80.9462,False,False,2026-06-12 16:51:12.182437
ipev_0014403,cust_008529,txn_0014403,19.16.55.47,IN,Pune,18.5204,73.8567,False,False,2026-07-25 02:04:08.182437
ipev_0014404,cust_006060,txn_0014404,163.63.210.57,IN,Chandigarh,30.7333,76.7794,False,False,2026-05-17 00:23:22.182437
ipev_0014405,cust_000506,txn_0014405,193.51.228.109,IN,Kochi,9.9312,76.2673,False,False,2026-05-17 00:24:50.182437
ipev_0014406,cust_003065,txn_0014406,30.135.175.170,IN,Chennai,13.0827,80.2707,False,False,2026-08-13 18:14:39.182437
ipev_0014407,cust_009998,txn_0014407,159.111.187.71,IN,Guwahati,26.1445,91.7362,False,False,2026-04-22 17:46:07.182437
ipev_0014408,cust_008163,txn_0014408,212.123.67.56,IN,Port Blair,11.6234,92.7265,False,False,2026-05-17 01:55:31.182437
ipev_0014409,cust_003217,txn_0014409,97.145.135.86,IN,Kochi,9.9312,76.2673,False,False,2026-08-01 13:57:49.182437
ipev_0014410,cust_004894,txn_0014410,117.219.104.243,IN,Jaipur,26.9124,75.7873,False,False,2026-03-19 14:18:24.182437
ipev_0014411,cust_000988,txn_0014411,135.229.177.35,IN,Chandigarh,30.7333,76.7794,False,False,2026-03-30 18:41:47.182437
ipev_0014412,cust_005368,txn_0014412,209.15.39.156,IN,Guwahati,26.1445,91.7362,False,False,2026-06-17 04:55:35.182437
ipev_0014413,cust_007744,txn_0014413,26.33.181.222,IN,Port Blair,11.6234,92.7265,False,False,2026-07-17 00:12:19.182437
ipev_0014414,cust_008676,txn_0014414,18.147.40.104,IN,Hyderabad,17.385,78.4867,False,False,2026-03-26 12:01:54.182437
ipev_0014415,cust_000173,txn_0014415,90.173.109.155,IN,Pune,18.5204,73.8567,False,False,2026-07-22 11:07:12.182437
ipev_0014416,cust_009573,txn_0014416,85.192.227.175,IN,Bhopal,23.2599,77.4126,False,False,2026-04-26 06:12:15.182437
ipev_0014417,cust_007055,txn_0014417,94.118.108.37,IN,Delhi,28.7041,77.1025,False,False,2026-05-30 17:43:16.182437
ipev_0014418,cust_001462,txn_0014418,118.47.159.71,IN,Chandigarh,30.7333,76.7794,False,False,2026-05-06 17:23:28.182437
ipev_0014419,cust_009245,txn_0014419,54.20.107.157,IN,Delhi,28.7041,77.1025,False,False,2026-08-08 02:23:23.182437
ipev_0014420,cust_007644,txn_0014420,50.167.66.228,IN,Chennai,13.0827,80.2707,False,False,2026-08-20 23:19:23.182437
ipev_0014421,cust_000784,txn_0014421,107.123.35.217,IN,Kochi,9.9312,76.2673,False,False,2026-05-16 12:42:09.182437
ipev_0014422,cust_005657,txn_0014422,142.254.19.159,IN,Bhopal,23.2599,77.4126,False,False,2026-03-06 17:57:31.182437
ipev_0014423,cust_005237,txn_0014423,159.92.160.122,IN,Bhopal,23.2599,77.4126,False,False,2026-08-08 16:59:46.182437
ipev_0014424,cust_005476,txn_0014424,208.242.19.133,IN,Jaipur,26.9124,75.7873,False,False,2026-08-10 14:44:36.182437
ipev_0014425,cust_008439,txn_0014425,85.41.156.103,IN,Bhopal,23.2599,77.4126,False,False,2026-07-22 04:38:35.182437
ipev_0014426,cust_001630,txn_0014426,65.6.207.3,IN,Port Blair,11.6234,92.7265,False,False,2026-08-25 14:02:27.182437
ipev_0014427,cust_000725,txn_0014427,141.16.36.3,IN,Bengaluru,12.9716,77.5946,False,False,2026-05-08 16:44:19.182437
ipev_0014428,cust_007149,txn_0014428,17.168.126.26,IN,Port Blair,11.6234,92.7265,False,False,2026-07-28 06:37:59.182437
ipev_0014429,cust_007298,txn_0014429,24.20.110.227,IN,Ahmedabad,23.0225,72.5714,False,False,2026-04-21 05:43:45.182437
ipev_0014430,cust_003483,txn_0014430,39.81.50.112,IN,Ahmedabad,23.0225,72.5714,False,False,2026-06-09 07:04:01.182437
ipev_0014431,cust_002691,txn_0014431,176.248.177.175,IN,Port Blair,11.6234,92.7265,False,False,2026-05-10 23:24:22.182437
ipev_0014432,cust_007079,txn_0014432,7.93.138.48,IN,Guwahati,26.1445,91.7362,False,False,2026-05-19 09:43:52.182437
ipev_0014433,cust_004152,txn_0014433,55.70.150.175,IN,Mumbai,19.076,72.8777,False,False,2026-03-08 03:20:05.182437
ipev_0014434,cust_004526,txn_0014434,197.67.83.97,IN,Pune,18.5204,73.8567,False,False,2026-04-28 11:34:45.182437
ipev_0014435,cust_002511,txn_0014435,60.52.88.227,IN,Hyderabad,17.385,78.4867,False,False,2026-06-19 08:22:51.182437
ipev_0014436,cust_004257,txn_0014436,123.109.110.115,IN,Kolkata,22.5726,88.3639,False,False,2026-06-25 07:40:39.182437
ipev_0014437,cust_001964,txn_0014437,83.43.235.34,IN,Chandigarh,30.7333,76.7794,False,False,2026-07-04 00:56:07.182437
ipev_0014438,cust_002079,txn_0014438,212.204.2.81,IN,Bhopal,23.2599,77.4126,False,False,2026-07-18 13:58:42.182437
ipev_0014439,cust_009387,txn_0014439,113.192.40.179,IN,Port Blair,11.6234,92.7265,False,False,2026-05-11 21:11:58.182437
ipev_0014440,cust_005101,txn_0014440,38.187.172.165,IN,Bengaluru,12.9716,77.5946,False,False,2026-08-14 15:32:04.182437
ipev_0014441,cust_008330,txn_0014441,19.244.18.253,IN,Chandigarh,30.7333,76.7794,False,False,2026-06-19 07:45:53.182437
ipev_0014442,cust_009528,txn_0014442,55.57.162.180,IN,Kochi,9.9312,76.2673,False,False,2026-05-10 20:51:50.182437
ipev_0014443,cust_003027,txn_0014443,100.247.216.214,IN,Kolkata,22.5726,88.3639,False,False,2026-08-04 14:33:39.182437
ipev_0014444,cust_009880,txn_0014444,174.163.1.224,IN,Delhi,28.7041,77.1025,False,False,2026-04-30 06:51:14.182437
ipev_0014445,cust_008389,txn_0014445,79.137.236.189,IN,Lucknow,26.8467,80.9462,False,False,2026-03-22 05:31:18.182437
ipev_0014446,cust_001444,txn_0014446,104.236.182.214,IN,Bengaluru,12.9716,77.5946,False,False,2026-03-21 09:41:04.182437
ipev_0014447,cust_006275,txn_0014447,165.219.163.216,IN,Delhi,28.7041,77.1025,False,False,2026-07-26 18:30:33.182437
ipev_0014448,cust_004633,txn_0014448,70.85.119.33,IN,Kolkata,22.5726,88.3639,False,False,2026-04-15 12:44:10.182437
ipev_0014449,cust_009484,txn_0014449,174.95.69.45,IN,Hyderabad,17.385,78.4867,False,False,2026-05-27 02:16:13.182437
ipev_0014450,cust_006215,txn_0014450,77.39.228.216,IN,Ahmedabad,23.0225,72.5714,False,False,2026-07-27 15:28:30.182437
ipev_0014451,cust_004018,txn_0014451,134.204.31.160,IN,Ahmedabad,23.0225,72.5714,False,False,2026-07-14 18:54:27.182437
ipev_0014452,cust_008494,txn_0014452,80.238.188.95,IN,Bhopal,23.2599,77.4126,False,False,2026-04-24 14:46:57.182437
ipev_0014453,cust_007584,txn_0014453,114.160.85.200,IN,Ahmedabad,23.0225,72.5714,False,False,2026-03-07 03:28:26.182437
ipev_0014454,cust_002026,txn_0014454,170.168.4.157,IN,Jaipur,26.9124,75.7873,False,False,2026-05-26 22:32:13.182437
ipev_0014455,cust_007375,txn_0014455,17.53.190.143,IN,Kolkata,22.5726,88.3639,False,False,2026-07-09 18:57:01.182437
ipev_0014456,cust_009385,txn_0014456,31.130.142.179,IN,Kochi,9.9312,76.2673,False,False,2026-08-16 15:10:15.182437
ipev_0014457,cust_004310,txn_0014457,23.132.9.183,IN,Guwahati,26.1445,91.7362,False,False,2026-08-13 12:44:31.182437
ipev_0014458,cust_005235,txn_0014458,195.176.249.58,IN,Jaipur,26.9124,75.7873,False,False,2026-04-18 17:19:07.182437
ipev_0014459,cust_008335,txn_0014459,84.227.61.100,IN,Bhopal,23.2599,77.4126,False,False,2026-07-14 08:28:41.182437
ipev_0014460,cust_007479,txn_0014460,211.199.50.88,IN,Delhi,28.7041,77.1025,False,False,2026-04-24 03:31:42.182437
ipev_0014461,cust_003619,txn_0014461,48.84.187.9,IN,Kolkata,22.5726,88.3639,False,False,2026-08-25 14:34:45.182437
ipev_0014462,cust_006379,txn_0014462,94.68.240.110,IN,Guwahati,26.1445,91.7362,False,False,2026-08-22 09:20:02.182437
ipev_0014463,cust_001887,txn_0014463,210.207.101.150,IN,Pune,18.5204,73.8567,False,False,2026-05-26 11:10:16.182437
ipev_0014464,cust_006991,txn_0014464,181.172.93.58,IN,Jaipur,26.9124,75.7873,False,False,2026-04-29 21:14:45.182437
ipev_0014465,cust_006839,txn_0014465,92.252.172.110,IN,Guwahati,26.1445,91.7362,False,False,2026-07-11 13:23:30.182437
ipev_0014466,cust_002012,txn_0014466,217.134.71.189,IN,Hyderabad,17.385,78.4867,False,False,2026-05-23 11:54:13.182437
ipev_0014467,cust_001327,txn_0014467,17.90.89.56,IN,Pune,18.5204,73.8567,False,False,2026-03-09 00:48:54.182437
ipev_0014468,cust_005612,txn_0014468,112.212.193.10,IN,Bhopal,23.2599,77.4126,False,False,2026-04-18 23:40:14.182437
ipev_0014469,cust_009935,txn_0014469,149.24.196.129,IN,Hyderabad,17.385,78.4867,False,False,2026-07-22 15:09:02.182437
ipev_0014470,cust_002830,txn_0014470,193.27.181.239,IN,Kochi,9.9312,76.2673,False,False,2026-04-23 04:41:52.182437
ipev_0014471,cust_009159,txn_0014471,109.114.125.13,IN,Port Blair,11.6234,92.7265,False,False,2026-05-21 21:01:49.182437
ipev_0014472,cust_006030,txn_0014472,173.120.51.200,IN,Chandigarh,30.7333,76.7794,False,False,2026-04-07 04:07:51.182437
ipev_0014473,cust_006292,txn_0014473,99.47.121.31,IN,Jaipur,26.9124,75.7873,False,False,2026-05-08 12:27:58.182437
ipev_0014474,cust_006612,txn_0014474,164.102.103.228,IN,Port Blair,11.6234,92.7265,False,False,2026-05-21 14:52:31.182437
ipev_0014475,cust_008326,txn_0014475,85.210.237.245,IN,Chandigarh,30.7333,76.7794,False,False,2026-06-30 18:09:03.182437
ipev_0014476,cust_004915,txn_0014476,167.41.210.100,IN,Guwahati,26.1445,91.7362,False,False,2026-03-12 11:27:37.182437
ipev_0014477,cust_004114,txn_0014477,51.109.249.107,IN,Chandigarh,30.7333,76.7794,False,False,2026-04-21 20:58:26.182437
ipev_0014478,cust_002645,txn_0014478,205.225.138.224,IN,Bhopal,23.2599,77.4126,False,False,2026-07-30 09:53:10.182437
ipev_0014479,cust_004236,txn_0014479,67.131.23.74,IN,Bengaluru,12.9716,77.5946,False,False,2026-08-08 23:58:28.182437
ipev_0014480,cust_000034,txn_0014480,208.183.185.39,IN,Ahmedabad,23.0225,72.5714,False,False,2026-04-04 18:02:48.182437
ipev_0014481,cust_007810,txn_0014481,6.75.48.208,IN,Chandigarh,30.7333,76.7794,False,False,2026-06-11 14:18:14.182437
ipev_0014482,cust_007534,txn_0014482,196.17.29.218,IN,Mumbai,19.076,72.8777,False,False,2026-04-25 03:39:03.182437
ipev_0014483,cust_004751,txn_0014483,13.158.148.232,IN,Jaipur,26.9124,75.7873,False,False,2026-06-12 15:35:47.182437
ipev_0014484,cust_004751,txn_0014484,9.76.98.248,IN,Jaipur,26.9124,75.7873,False,False,2026-05-12 04:20:14.182437
ipev_0014485,cust_003777,txn_0014485,149.14.169.123,IN,Chennai,13.0827,80.2707,False,False,2026-07-05 04:55:59.182437
ipev_0014486,cust_008016,txn_0014486,201.201.140.27,IN,Delhi,28.7041,77.1025,False,False,2026-04-18 04:15:49.182437
ipev_0014487,cust_003749,txn_0014487,186.135.242.107,IN,Mumbai,19.076,72.8777,False,False,2026-05-15 06:43:00.182437
ipev_0014488,cust_003029,txn_0014488,172.252.230.62,IN,Delhi,28.7041,77.1025,False,False,2026-06-28 12:58:36.182437
ipev_0014489,cust_004529,txn_0014489,129.60.162.117,IN,Jaipur,26.9124,75.7873,False,False,2026-05-10 04:00:33.182437
ipev_0014490,cust_002262,txn_0014490,52.249.37.112,IN,Delhi,28.7041,77.1025,False,False,2026-03-10 05:40:40.182437
ipev_0014491,cust_000363,txn_0014491,65.71.129.80,IN,Port Blair,11.6234,92.7265,False,False,2026-04-21 21:23:15.182437
ipev_0014492,cust_002514,txn_0014492,178.105.249.2,IN,Ahmedabad,23.0225,72.5714,False,False,2026-04-30 21:37:33.182437
ipev_0014493,cust_000824,txn_0014493,142.122.115.235,IN,Bengaluru,12.9716,77.5946,False,False,2026-05-14 10:17:27.182437
ipev_0014494,cust_006379,txn_0014494,208.49.103.231,IN,Guwahati,26.1445,91.7362,False,False,2026-08-04 17:09:47.182437
ipev_0014495,cust_001146,txn_0014495,9.56.74.128,IN,Delhi,28.7041,77.1025,False,False,2026-08-08 05:34:23.182437
ipev_0014496,cust_000597,txn_0014496,124.21.48.110,IN,Port Blair,11.6234,92.7265,False,False,2026-07-06 11:49:41.182437
ipev_0014497,cust_007245,txn_0014497,162.13.40.6,IN,Chennai,13.0827,80.2707,False,False,2026-04-19 00:28:02.182437
ipev_0014498,cust_008795,txn_0014498,117.79.186.21,IN,Pune,18.5204,73.8567,False,False,2026-03-20 19:35:49.182437
ipev_0014499,cust_009548,txn_0014499,103.171.230.91,IN,Delhi,28.7041,77.1025,False,False,2026-08-14 05:15:57.182437
ipev_0014500,cust_009463,txn_0014500,178.214.201.178,IN,Guwahati,26.1445,91.7362,False,False,2026-06-15 07:28:47.182437
ipev_0014501,cust_003685,txn_0014501,55.43.73.125,IN,Delhi,28.7041,77.1025,False,False,2026-03-22 03:22:30.182437
ipev_0014502,cust_005456,txn_0014502,136.186.76.26,IN,Bengaluru,12.9716,77.5946,False,False,2026-08-03 10:06:17.182437
ipev_0014503,cust_002120,txn_0014503,117.89.139.182,IN,Delhi,28.7041,77.1025,False,False,2026-08-20 11:49:24.182437
ipev_0014504,cust_006973,txn_0014504,203.126.14.50,IN,Chandigarh,30.7333,76.7794,False,False,2026-06-01 13:12:20.182437
ipev_0014505,cust_007693,txn_0014505,188.159.131.229,IN,Kolkata,22.5726,88.3639,False,False,2026-04-30 17:38:12.182437
ipev_0014506,cust_009921,txn_0014506,203.175.133.147,IN,Hyderabad,17.385,78.4867,False,False,2026-05-17 07:08:27.182437
ipev_0014507,cust_000233,txn_0014507,217.35.68.15,IN,Chennai,13.0827,80.2707,False,False,2026-04-16 22:15:30.182437
ipev_0014508,cust_009403,txn_0014508,12.188.80.210,IN,Jaipur,26.9124,75.7873,False,False,2026-08-01 11:23:37.182437
ipev_0014509,cust_001300,txn_0014509,171.237.210.45,IN,Lucknow,26.8467,80.9462,False,False,2026-04-20 09:16:31.182437
ipev_0014510,cust_002466,txn_0014510,12.170.3.78,IN,Chandigarh,30.7333,76.7794,False,False,2026-07-26 07:33:46.182437
ipev_0014511,cust_002000,txn_0014511,187.170.214.254,IN,Jaipur,26.9124,75.7873,False,False,2026-06-17 11:24:31.182437
ipev_0014512,cust_008614,txn_0014512,16.121.2.133,IN,Kolkata,22.5726,88.3639,False,False,2026-08-01 00:58:01.182437
ipev_0014513,cust_002072,txn_0014513,149.12.142.141,IN,Chennai,13.0827,80.2707,False,False,2026-04-26 19:51:03.182437
ipev_0014514,cust_001451,txn_0014514,135.252.91.98,IN,Port Blair,11.6234,92.7265,False,False,2026-08-17 22:24:47.182437
ipev_0014515,cust_005306,txn_0014515,45.117.65.163,IN,Chennai,13.0827,80.2707,False,False,2026-05-01 20:01:11.182437
ipev_0014516,cust_004003,txn_0014516,120.129.236.66,IN,Pune,18.5204,73.8567,False,False,2026-04-21 20:39:34.182437
ipev_0014517,cust_006255,txn_0014517,149.137.16.91,IN,Pune,18.5204,73.8567,False,False,2026-05-28 22:30:32.182437
ipev_0014518,cust_004736,txn_0014518,137.71.175.32,IN,Mumbai,19.076,72.8777,False,False,2026-06-02 03:31:01.182437
ipev_0014519,cust_000529,txn_0014519,203.203.250.68,IN,Delhi,28.7041,77.1025,False,False,2026-04-16 17:29:05.182437
ipev_0014520,cust_000931,txn_0014520,28.216.185.205,IN,Pune,18.5204,73.8567,False,False,2026-07-04 15:46:37.182437
ipev_0014521,cust_007813,txn_0014521,86.24.143.17,IN,Port Blair,11.6234,92.7265,False,False,2026-06-08 02:57:12.182437
ipev_0014522,cust_003786,txn_0014522,56.209.253.221,IN,Bengaluru,12.9716,77.5946,False,False,2026-07-30 01:15:20.182437
ipev_0014523,cust_009981,txn_0014523,196.44.199.1,IN,Port Blair,11.6234,92.7265,False,False,2026-03-10 23:39:55.182437
ipev_0014524,cust_005035,txn_0014524,136.172.65.5,IN,Lucknow,26.8467,80.9462,False,False,2026-07-09 09:30:44.182437
ipev_0014525,cust_009767,txn_0014525,212.83.240.89,IN,Chennai,13.0827,80.2707,False,False,2026-04-03 14:11:36.182437
ipev_0014526,cust_003101,txn_0014526,41.95.152.81,IN,Jaipur,26.9124,75.7873,False,False,2026-05-17 09:26:57.182437
ipev_0014527,cust_009502,txn_0014527,217.121.168.111,IN,Ahmedabad,23.0225,72.5714,False,False,2026-06-16 10:52:33.182437
ipev_0014528,cust_001465,txn_0014528,60.75.194.67,IN,Pune,18.5204,73.8567,False,False,2026-04-10 22:13:53.182437
ipev_0014529,cust_003510,txn_0014529,112.7.135.211,IN,Bhopal,23.2599,77.4126,False,False,2026-06-12 23:53:49.182437
ipev_0014530,cust_006307,txn_0014530,64.147.2.147,IN,Delhi,28.7041,77.1025,False,False,2026-04-24 14:29:11.182437
ipev_0014531,cust_004430,txn_0014531,180.61.168.106,IN,Kochi,9.9312,76.2673,False,False,2026-05-05 11:35:54.182437
ipev_0014532,cust_009775,txn_0014532,79.115.145.19,IN,Mumbai,19.076,72.8777,False,False,2026-06-10 09:57:09.182437
ipev_0014533,cust_000589,txn_0014533,168.19.237.230,IN,Bhopal,23.2599,77.4126,False,False,2026-04-30 23:24:11.182437
ipev_0014534,cust_005462,txn_0014534,71.183.14.42,IN,Pune,18.5204,73.8567,False,False,2026-06-04 17:48:56.182437
ipev_0014535,cust_007952,txn_0014535,164.177.201.37,IN,Kolkata,22.5726,88.3639,False,False,2026-04-26 07:42:16.182437
ipev_0014536,cust_002330,txn_0014536,151.79.214.187,IN,Jaipur,26.9124,75.7873,False,False,2026-05-06 06:14:03.182437
ipev_0014537,cust_009662,txn_0014537,160.251.44.83,IN,Ahmedabad,23.0225,72.5714,False,False,2026-04-29 08:36:37.182437
ipev_0014538,cust_003469,txn_0014538,51.138.165.24,IN,Hyderabad,17.385,78.4867,False,False,2026-03-16 01:45:17.182437
ipev_0014539,cust_009113,txn_0014539,208.253.251.153,IN,Chandigarh,30.7333,76.7794,False,False,2026-03-17 08:15:38.182437
ipev_0014540,cust_000170,txn_0014540,5.71.174.236,IN,Lucknow,26.8467,80.9462,False,False,2026-03-13 08:09:12.182437
ipev_0014541,cust_004298,txn_0014541,38.221.209.68,IN,Pune,18.5204,73.8567,False,False,2026-08-19 12:01:57.182437
ipev_0014542,cust_005760,txn_0014542,107.157.76.78,IN,Bhopal,23.2599,77.4126,False,False,2026-06-08 16:10:51.182437
ipev_0014543,cust_004375,txn_0014543,87.212.24.2,IN,Guwahati,26.1445,91.7362,False,False,2026-04-26 07:39:58.182437
ipev_0014544,cust_000403,txn_0014544,28.188.162.108,IN,Hyderabad,17.385,78.4867,False,False,2026-06-15 07:06:06.182437
ipev_0014545,cust_003527,txn_0014545,152.7.223.104,IN,Bengaluru,12.9716,77.5946,False,False,2026-06-02 09:15:21.182437
ipev_0014546,cust_009223,txn_0014546,167.82.183.28,IN,Bengaluru,12.9716,77.5946,False,False,2026-05-26 23:50:24.182437
ipev_0014547,cust_009597,txn_0014547,204.43.211.178,IN,Ahmedabad,23.0225,72.5714,False,False,2026-06-24 18:29:52.182437
ipev_0014548,cust_002065,txn_0014548,139.74.21.132,IN,Jaipur,26.9124,75.7873,False,False,2026-06-15 02:45:59.182437
ipev_0014549,cust_007669,txn_0014549,31.222.185.138,IN,Bengaluru,12.9716,77.5946,False,False,2026-04-19 14:16:50.182437
ipev_0014550,cust_009337,txn_0014550,56.208.233.42,IN,Bhopal,23.2599,77.4126,False,False,2026-05-25 07:15:19.182437
ipev_0014551,cust_001902,txn_0014551,25.248.79.20,IN,Guwahati,26.1445,91.7362,False,False,2026-04-11 21:31:58.182437
ipev_0014552,cust_009955,txn_0014552,3.230.228.14,IN,Mumbai,19.076,72.8777,False,False,2026-03-15 00:38:38.182437
ipev_0014553,cust_004690,txn_0014553,156.42.31.18,IN,Chennai,13.0827,80.2707,False,False,2026-04-16 23:42:09.182437
ipev_0014554,cust_005516,txn_0014554,175.73.128.237,IN,Chennai,13.0827,80.2707,False,False,2026-04-19 22:38:45.182437
ipev_0014555,cust_004584,txn_0014555,180.102.78.66,IN,Bhopal,23.2599,77.4126,False,False,2026-04-06 16:44:51.182437
ipev_0014556,cust_006331,txn_0014556,207.211.221.159,IN,Bhopal,23.2599,77.4126,False,False,2026-04-15 00:18:40.182437
ipev_0014557,cust_005273,txn_0014557,86.181.169.96,IN,Chennai,13.0827,80.2707,False,False,2026-08-26 12:26:48.182437
ipev_0014558,cust_000123,txn_0014558,160.158.223.154,IN,Kolkata,22.5726,88.3639,False,False,2026-07-02 08:24:03.182437
ipev_0014559,cust_007476,txn_0014559,109.78.47.112,IN,Lucknow,26.8467,80.9462,False,False,2026-07-31 17:03:08.182437
ipev_0014560,cust_008798,txn_0014560,171.147.192.183,IN,Delhi,28.7041,77.1025,False,False,2026-08-20 07:52:31.182437
ipev_0014561,cust_002921,txn_0014561,19.2.33.105,IN,Bengaluru,12.9716,77.5946,False,False,2026-06-18 08:52:57.182437
ipev_0014562,cust_009286,txn_0014562,41.75.244.49,IN,Hyderabad,17.385,78.4867,False,False,2026-07-23 03:41:42.182437
ipev_0014563,cust_002151,txn_0014563,125.148.119.165,IN,Hyderabad,17.385,78.4867,False,False,2026-05-25 03:32:15.182437
ipev_0014564,cust_002713,txn_0014564,83.55.95.199,IN,Kolkata,22.5726,88.3639,False,False,2026-08-20 02:00:04.182437
ipev_0014565,cust_007923,txn_0014565,104.214.146.66,IN,Delhi,28.7041,77.1025,False,False,2026-03-09 07:45:15.182437
ipev_0014566,cust_001715,txn_0014566,66.154.146.227,IN,Bhopal,23.2599,77.4126,False,False,2026-07-08 15:35:54.182437
ipev_0014567,cust_009895,txn_0014567,52.203.246.32,IN,Bhopal,23.2599,77.4126,False,False,2026-08-18 00:37:15.182437
ipev_0014568,cust_003459,txn_0014568,129.127.195.102,IN,Port Blair,11.6234,92.7265,False,False,2026-03-22 12:19:48.182437
ipev_0014569,cust_006894,txn_0014569,10.216.122.185,IN,Delhi,28.7041,77.1025,False,False,2026-07-04 02:25:36.182437
ipev_0014570,cust_001889,txn_0014570,66.252.5.106,IN,Lucknow,26.8467,80.9462,False,False,2026-03-20 05:57:52.182437
ipev_0014571,cust_004656,txn_0014571,35.21.97.230,IN,Lucknow,26.8467,80.9462,False,False,2026-04-13 04:59:35.182437
ipev_0014572,cust_001895,txn_0014572,205.104.143.132,IN,Guwahati,26.1445,91.7362,False,False,2026-05-06 05:28:12.182437
ipev_0014573,cust_002927,txn_0014573,195.205.231.144,IN,Guwahati,26.1445,91.7362,False,False,2026-05-18 02:47:17.182437
ipev_0014574,cust_002693,txn_0014574,165.66.235.128,IN,Chandigarh,30.7333,76.7794,False,False,2026-03-26 22:51:41.182437
ipev_0014575,cust_005252,txn_0014575,89.95.184.161,IN,Chennai,13.0827,80.2707,False,False,2026-07-22 00:43:47.182437
ipev_0014576,cust_004241,txn_0014576,119.2.48.8,IN,Lucknow,26.8467,80.9462,False,False,2026-06-09 18:16:03.182437
ipev_0014577,cust_005250,txn_0014577,29.64.0.158,IN,Jaipur,26.9124,75.7873,False,False,2026-08-13 02:53:49.182437
ipev_0014578,cust_002561,txn_0014578,22.255.92.247,IN,Kolkata,22.5726,88.3639,False,False,2026-05-09 20:25:44.182437
ipev_0014579,cust_001826,txn_0014579,176.248.8.158,IN,Port Blair,11.6234,92.7265,False,False,2026-04-14 09:49:27.182437
ipev_0014580,cust_003506,txn_0014580,210.83.178.203,IN,Ahmedabad,23.0225,72.5714,False,False,2026-05-01 22:35:58.182437
ipev_0014581,cust_004931,txn_0014581,75.252.127.188,IN,Bhopal,23.2599,77.4126,False,False,2026-06-11 12:25:51.182437
ipev_0014582,cust_007202,txn_0014582,71.101.77.196,IN,Ahmedabad,23.0225,72.5714,False,False,2026-06-06 00:31:20.182437
ipev_0014583,cust_002475,txn_0014583,89.31.248.7,IN,Bengaluru,12.9716,77.5946,False,False,2026-04-03 21:29:27.182437
ipev_0014584,cust_006477,txn_0014584,212.90.54.185,IN,Bhopal,23.2599,77.4126,False,False,2026-06-27 20:21:31.182437
ipev_0014585,cust_005417,txn_0014585,95.160.71.170,IN,Lucknow,26.8467,80.9462,False,False,2026-03-21 18:45:05.182437
ipev_0014586,cust_003184,txn_0014586,27.38.168.239,IN,Jaipur,26.9124,75.7873,False,False,2026-05-21 16:40:49.182437
